locus_tag,chromosome,gene_name,mutation_count,mutated,CDS_length_bp,mutation_density,gc_content,protein_abundance,rna_level,essential,replication_timing
YDR184C,chrIV,ATC1,0,0,885,0.0,0.3491525423728813,2.69,,0.0,38.53
YDR185C,chrIV,UPS3,0,0,540,0.0,0.4259259259259259,2.53,1.216837809783094,0.0,38.13
YDR186C,chrIV,YDR186C,0,0,2634,0.0,0.4104024297646165,3.77,1.0247055240278655,0.0,38.8
YDR187C,chrIV,YDR187C,0,0,519,0.0,0.4739884393063583,0.522,0.0640440952517416,1.0,39.13
YDR188W,chrIV,CCT6,1,1,1641,0.0006093845216331,0.4801950030469226,158.0,5.315659905894569,1.0,38.67
YDR189W,chrIV,SLY1,0,0,2001,0.0,0.3863068465767116,51.9,1.9213228575522483,1.0,38.36
YDR190C,chrIV,RVB1,0,0,1392,0.0,0.4058908045977011,218.0,9.542570192509505,1.0,38.85
YDR191W,chrIV,HST4,0,0,1113,0.0,0.4052111410601977,2.22,0.3842645715104506,0.0,37.28
YDR192C,chrIV,NUP42,0,0,1293,0.0,0.4416086620262954,19.4,0.6084189048915472,0.0,37.51
YDR193W,chrIV,YDR193W,0,0,399,0.0,0.4360902255639097,1.77,,0.0,36.72
YDR194C,chrIV,MSS116,0,0,1995,0.0,0.356390977443609,92.2,4.130844143737323,0.0,39.78
YDR194W-A,chrIV,YDR194W-A,0,0,153,0.0,0.326797385620915,0.49,0.0640440952517416,0.0,38.23
YDR195W,chrIV,REF2,0,0,1602,0.0,0.3714107365792759,23.9,,0.0,35.12
YDR196C,chrIV,CAB5,0,0,726,0.0,0.3815426997245179,20.6,,1.0,38.4
YDR197W,chrIV,CBS2,0,0,1170,0.0,0.3632478632478632,3.69,0.8645952858985118,0.0,38.34
YDR198C,chrIV,RKM2,0,0,1440,0.0,0.3625,1.85,0.9926834764019952,0.0,39.78
YDR199W,chrIV,YDR199W,0,0,366,0.0,0.3415300546448087,0.385,,0.0,38.32
YDR200C,chrIV,VPS64,1,1,1815,0.0005509641873278,0.3702479338842975,3.7,,0.0,39.59
YDR201W,chrIV,SPC19,0,0,498,0.0,0.4016064257028112,16.6,,1.0,39.77
YDR202C,chrIV,RAV2,1,1,1056,0.0009469696969696,0.3721590909090909,7.81,,0.0,39.77
YDR203W,chrIV,YDR203W,0,0,318,0.0,0.3836477987421384,0.462,,0.0,40.23
YDR204W,chrIV,COQ4,0,0,1008,0.0,0.4375,8.33,1.5690803336676693,0.0,38.91
YDR205W,chrIV,MSC2,1,1,2175,0.0004597701149425,0.3829885057471264,4.28,0.3202204762587075,0.0,39.56
YDR206W,chrIV,EBS1,0,0,2655,0.0,0.3777777777777777,6.32,0.7044850477691579,0.0,38.33
YDR207C,chrIV,UME6,0,0,2511,0.0,0.4444444444444444,11.3,0.9926834764019952,0.0,36.99
YDR208W,chrIV,MSS4,0,0,2340,0.0,0.3846153846153846,7.39,1.0887496192796078,1.0,36.11
YDR209C,chrIV,YDR209C,0,0,414,0.0,0.3864734299516908,1.02,,0.0,35.19
YDR210C-C,chrIV,YDR210C-C,0,0,1323,0.0,0.4089191232048375,,,,30.1
YDR210C-D,chrIV,YDR210C-D,0,0,5268,0.0,0.3830675778283979,,,,30.74
YDR210W,chrIV,YDR210W,0,0,228,0.0,0.425438596491228,16.4,,0.0,35.19
YDR210W-A,chrIV,YDR210W-A,0,0,1317,0.0,0.384206529992407,,,,34.19285714285714
YDR210W-B,chrIV,YDR210W-B,0,0,5313,0.0,0.3706004140786749,,,,33.19571428571428
YDR211W,chrIV,GCD6,1,1,2139,0.0004675081813931,0.3707339878447873,98.4,1.2488598574089609,1.0,26.93
YDR212W,chrIV,TCP1,0,0,1680,0.0,0.3988095238095238,220.0,3.938711857982111,1.0,26.24
YDR213W,chrIV,UPC2,0,0,2742,0.0,0.4266958424507658,3.67,0.8966173335243822,0.0,26.18
YDR214W,chrIV,AHA1,0,0,1053,0.0,0.439696106362773,177.0,3.266248857838831,0.0,26.15
YDR215C,chrIV,YDR215C,0,0,414,0.0,0.5072463768115942,0.464,0.0640440952517416,0.0,24.36
YDR216W,chrIV,ADR1,0,0,3972,0.0,0.3615307150050352,5.98,0.6724630001432869,0.0,23.5
YDR217C,chrIV,RAD9,1,1,3930,0.0002544529262086,0.3702290076335878,2.93,1.8252567146746363,0.0,20.53
YDR218C,chrIV,SPR28,0,0,1272,0.0,0.3647798742138364,1.6,0.1280881905034832,0.0,21.77
YDR219C,chrIV,MFB1,0,0,1398,0.0,0.3512160228898426,5.87,1.0567275716537363,0.0,17.38
YDR220C,chrIV,YDR220C,0,0,294,0.0,0.3537414965986394,0.429,0.44830866676219,0.0,18.62
YDR221W,chrIV,GTB1,0,0,2109,0.0,0.3930772878141299,21.5,0.5123527620139329,0.0,18.31
YDR222W,chrIV,YDR222W,0,0,1248,0.0,0.3677884615384615,4.91,1.344926000286574,0.0,19.05
YDR223W,chrIV,CRF1,0,0,1404,0.0,0.4024216524216524,0.48,0.3202204762587075,0.0,18.23
YDR224C,chrIV,HTB1,0,0,396,0.0,0.4090909090909091,1457.0,34.807965769321584,1.0,17.12
YDR225W,chrIV,HTA1,0,0,399,0.0,0.4285714285714285,833.0,31.09340824472049,0.0,14.62
YDR226W,chrIV,ADK1,0,0,669,0.0,0.4379671150971599,2092.0,27.731093244004,0.0,17.09
YDR227W,chrIV,SIR4,0,0,4077,0.0,0.3723325974981604,9.8,0.9286393811502534,0.0,17.93
YDR228C,chrIV,PCF11,0,0,1881,0.0,0.36735778841042,15.3,0.7044850477691579,1.0,18.74
YDR229W,chrIV,IVY1,0,0,1362,0.0,0.4251101321585903,18.2,,0.0,20.34
YDR230W,chrIV,YDR230W,0,0,348,0.0,0.4597701149425287,0.978,,0.0,20.57
YDR231C,chrIV,COX20,0,0,618,0.0,0.4757281553398058,30.4,,1.0,20.69
YDR232W,chrIV,HEM1,0,0,1647,0.0,0.4699453551912568,127.0,1.408970095538315,1.0,21.48
YDR233C,chrIV,RTN1,0,0,888,0.0,0.4042792792792792,734.0,7.621247334957252,1.0,22.63
YDR234W,chrIV,LYS4,1,1,2082,0.0004803073967339,0.4490874159462055,161.0,0.8325732382726408,0.0,23.63
YDR235W,chrIV,PRP42,1,1,1635,0.000611620795107,0.3327217125382263,4.78,,1.0,24.35
YDR236C,chrIV,FMN1,0,0,657,0.0,0.3866057838660578,24.6,,1.0,25.16
YDR237W,chrIV,MRPL7,0,0,879,0.0,0.3970420932878271,12.8,2.113455143307468,0.0,25.75
YDR238C,chrIV,SEC26,0,0,2922,0.0,0.3880903490759753,166.0,5.411726048772145,1.0,26.3
YDR239C,chrIV,YDR239C,0,0,2364,0.0,0.3989001692047377,10.7,0.6084189048915472,0.0,27.54
YDR240C,chrIV,SNU56,0,0,1479,0.0,0.3684922244759973,7.14,2.017389000429866,1.0,30.99
YDR241W,chrIV,BUD26,0,0,288,0.0,0.2916666666666667,0.486,4.194888238989077,0.0,30.86
YDR242W,chrIV,AMD2,0,0,1650,0.0,0.3884848484848485,0.75,,0.0,33.87
YDR243C,chrIV,PRP28,1,1,1767,0.0005659309564233,0.3797396717600452,6.26,,1.0,32.56
YDR244W,chrIV,PEX5,0,0,1839,0.0,0.3931484502446982,7.79,0.0640440952517416,0.0,33.7
YDR245W,chrIV,MNN10,0,0,1182,0.0,0.3891708967851099,23.2,2.3055874290626943,0.0,35.45
YDR246W,chrIV,TRS23,0,0,660,0.0,0.4242424242424242,15.3,0.6404409525174152,1.0,37.2
YDR246W-A,chrIV,YDR246W-A,0,0,201,0.0,0.4776119402985074,0.337,0.1280881905034832,0.0,37.2
YDR247W,chrIV,VHS1,0,0,1386,0.0,0.3924963924963925,7.85,0.7685291430208995,0.0,38.6
YDR248C,chrIV,YDR248C,0,0,582,0.0,0.3797250859106529,19.3,5.091505572513474,0.0,38.89
YDR249C,chrIV,YDR249C,0,0,1122,0.0,0.3600713012477718,1.37,0.2561763810069664,0.0,38.67
YDR250C,chrIV,YDR250C,0,0,276,0.0,0.4202898550724637,2.13,0.0640440952517416,0.0,39.9
YDR251W,chrIV,PAM1,0,0,2493,0.0,0.3754512635379061,25.0,1.1207716669054786,0.0,41.82
YDR252W,chrIV,BTT1,0,0,450,0.0,0.3955555555555555,8.11,0.5123527620139329,0.0,41.95
YDR253C,chrIV,MET32,0,0,576,0.0,0.3715277777777778,2.81,2.6898520005731483,0.0,41.95
YDR254W,chrIV,CHL4,0,0,1377,0.0,0.3514887436456064,3.15,,0.0,42.99
YDR255C,chrIV,RMD5,0,0,1266,0.0,0.3562401263823064,3.62,,0.0,43.06
YDR256C,chrIV,CTA1,0,0,1548,0.0,0.4237726098191214,23.0,0.0640440952517416,0.0,44.21
YDR257C,chrIV,RKM4,0,0,1485,0.0,0.3616161616161616,33.9,1.1207716669054786,0.0,44.3
YDR258C,chrIV,HSP78,0,0,2436,0.0,0.3883415435139573,149.0,13.89756866962793,0.0,44.58
YDR259C,chrIV,YAP6,1,1,1152,0.0008680555555555,0.3645833333333333,3.34,0.5123527620139329,0.0,45.17
YDR260C,chrIV,SWM1,0,0,513,0.0,0.4463937621832358,2.07,0.44830866676219,0.0,45.6
YDR261C,chrIV,EXG2,1,1,1689,0.0005920663114268,0.3996447602131439,10.7,1.505036238415928,0.0,44.83
YDR261C-C,chrIV,YDR261C-C,0,0,1323,0.0,0.4119425547996976,,,,37.84
YDR261C-D,chrIV,YDR261C-D,0,0,4815,0.0,0.3881619937694704,,,,39.16333333333333
YDR261W-A,chrIV,YDR261W-A,0,0,1317,0.0,0.3864844343204252,,,,44.45666666666667
YDR261W-B,chrIV,YDR261W-B,0,0,5313,0.0,0.3687182382834557,,,,43.13333333333333
YDR262W,chrIV,YDR262W,0,0,819,0.0,0.3907203907203907,12.3,1.2808819050348323,0.0,37.02
YDR263C,chrIV,DIN7,0,0,1293,0.0,0.362722351121423,0.362,0.44830866676219,0.0,35.07
YDR264C,chrIV,AKR1,0,0,2295,0.0,0.3995642701525054,32.5,3.330292953090558,0.0,34.29
YDR265W,chrIV,PEX10,0,0,1014,0.0,0.388560157790927,6.77,0.9286393811502534,0.0,33.99
YDR266C,chrIV,HEL2,0,0,1920,0.0,0.3854166666666667,27.3,1.4409921431641817,0.0,32.8
YDR267C,chrIV,CIA1,0,0,993,0.0,0.4199395770392749,18.8,1.8252567146746363,1.0,29.02
YDR268W,chrIV,MSW1,0,0,1140,0.0,0.3921052631578947,15.2,0.6084189048915472,0.0,30.75
YDR269C,chrIV,YDR269C,0,0,324,0.0,0.3950617283950617,3.12,,0.0,28.54
YDR270W,chrIV,CCC2,0,0,3015,0.0,0.3930348258706467,2.43,,0.0,27.68
YDR271C,chrIV,YDR271C,0,0,372,0.0,0.3817204301075269,0.634,,0.0,26.65
YDR272W,chrIV,GLO2,0,0,825,0.0,0.3975757575757576,108.0,3.906689810356248,0.0,26.65
YDR273W,chrIV,DON1,0,0,1098,0.0,0.3970856102003643,0.601,0.3522425238845795,0.0,26.19
YDR274C,chrIV,YDR274C,0,0,372,0.0,0.478494623655914,0.639,0.1280881905034832,0.0,24.46
YDR275W,chrIV,BSC2,0,0,708,0.0,0.3855932203389831,2.67,0.5763968572656736,0.0,25.24
YDR276C,chrIV,PMP3,0,0,168,0.0,0.4107142857142857,1.05,49.698217915351584,0.0,25.05
YDR277C,chrIV,MTH1,0,0,1302,0.0,0.4109062980030722,7.44,0.4162866191363198,0.0,25.39
YDR278C,chrIV,YDR278C,0,0,318,0.0,0.3773584905660377,1.83,0.0640440952517416,0.0,25.15
YDR279W,chrIV,RNH202,0,0,1053,0.0,0.3618233618233618,9.77,1.6011023812935348,0.0,20.82
YDR280W,chrIV,RRP45,0,0,918,0.0,0.4041394335511982,35.0,1.729190571797024,1.0,22.7
YDR281C,chrIV,PHM6,0,0,315,0.0,0.4158730158730159,1.24,0.8325732382726408,0.0,24.65
YDR282C,chrIV,YDR282C,0,0,1245,0.0,0.3783132530120482,1.8,0.3202204762587075,0.0,23.56
YDR283C,chrIV,GCN2,0,0,4980,0.0,0.3608433734939759,8.14,0.5123527620139329,0.0,24.69
YDR284C,chrIV,DPP1,0,0,870,0.0,0.3988505747126437,22.9,5.059483524887577,0.0,25.26
YDR285W,chrIV,ZIP1,1,1,2628,0.0003805175038051,0.3462709284627093,1.54,0.3842645715104506,0.0,26.61
YDR286C,chrIV,YDR286C,0,0,345,0.0,0.3768115942028985,2.72,1.4730141907900571,0.0,26.41
YDR287W,chrIV,INM2,0,0,879,0.0,0.4050056882821388,4.76,0.3202204762587075,0.0,28.12
YDR288W,chrIV,NSE3,0,0,912,0.0,0.362938596491228,3.79,2.2415433338109616,1.0,29.06
YDR289C,chrIV,RTT103,0,0,1230,0.0,0.3642276422764228,32.1,2.497719714817923,0.0,28.25
YDR290W,chrIV,YDR290W,0,0,330,0.0,0.3242424242424242,0.615,,0.0,26.97
YDR291W,chrIV,HRQ1,1,1,3234,0.0003092145949288,0.3790970933828076,3.48,0.7044850477691579,0.0,28.34
YDR292C,chrIV,SRP101,0,0,1866,0.0,0.3719185423365487,42.1,6.596541810929385,1.0,29.38
YDR293C,chrIV,SSD1,0,0,3753,0.0,0.400746069810818,55.1,3.20220476258707,0.0,28.62
YDR294C,chrIV,DPL1,0,0,1770,0.0,0.4169491525423728,78.8,2.593785857695526,0.0,26.62
YDR295C,chrIV,HDA2,0,0,2025,0.0,0.3748148148148148,9.68,0.5123527620139329,0.0,26.9
YDR296W,chrIV,MHR1,0,0,681,0.0,0.461086637298091,43.7,2.2415433338109616,0.0,25.28
YDR297W,chrIV,SUR2,0,0,1050,0.0,0.4228571428571429,60.6,3.20220476258707,0.0,25.97
YDR298C,chrIV,ATP5,0,0,639,0.0,0.406885758998435,483.0,5.251615810642798,0.0,27.29
YDR299W,chrIV,BFR2,0,0,1605,0.0,0.3713395638629283,75.5,1.344926000286574,1.0,27.09
YDR300C,chrIV,PRO1,0,0,1287,0.0,0.3931623931623931,92.3,0.9286393811502534,0.0,27.71
YDR301W,chrIV,CFT1,0,0,4074,0.0,0.374079528718704,7.87,0.9926834764019952,1.0,29.39
YDR302W,chrIV,GPI11,0,0,660,0.0,0.3575757575757576,18.9,0.7685291430208995,1.0,30.2
YDR303C,chrIV,RSC3,1,1,2658,0.0003762227238525,0.3465011286681715,47.8,0.5763968572656736,1.0,31.9
YDR304C,chrIV,CPR5,0,0,678,0.0,0.4233038348082595,220.0,11.175694621428908,0.0,30.76
YDR305C,chrIV,HNT2,0,0,654,0.0,0.3807339449541284,23.7,2.593785857695526,0.0,33.71
YDR306C,chrIV,YDR306C,0,0,1437,0.0,0.3688239387613082,0.903,0.8005511906467704,0.0,33.68
YDR307W,chrIV,PMT7,0,0,1989,0.0,0.3574660633484163,8.03,1.4409921431641817,0.0,34.91
YDR308C,chrIV,SRB7,0,0,423,0.0,0.3664302600472813,11.0,1.8252567146746363,1.0,36.05
YDR309C,chrIV,GIC2,0,0,1152,0.0,0.4149305555555556,4.43,3.394337048342306,0.0,33.9
YDR310C,chrIV,SUM1,0,0,3189,0.0,0.407651301348385,22.4,1.4730141907900571,0.0,38.07
YDR311W,chrIV,TFB1,0,0,1929,0.0,0.3789528252980819,34.2,2.1454771909333403,1.0,38.1
YDR312W,chrIV,SSF2,0,0,1362,0.0,0.3729809104258443,25.2,2.081433095681596,0.0,36.59
YDR313C,chrIV,PIB1,0,0,861,0.0,0.4146341463414634,5.24,0.7685291430208995,0.0,37.81
YDR314C,chrIV,RAD34,0,0,2079,0.0,0.354978354978355,1.32,0.3842645715104506,0.0,36.8
YDR315C,chrIV,IPK1,0,0,846,0.0,0.3392434988179669,0.69,0.44830866676219,0.0,34.56
YDR316W,chrIV,OMS1,0,0,1416,0.0,0.3524011299435028,10.7,0.5443748096398037,0.0,36.02
YDR316W-A,chrIV,YDR316W-A,0,0,1323,0.0,0.4089191232048375,,,,36.09333333333333
YDR316W-B,chrIV,YDR316W-B,0,0,5268,0.0,0.3828777524677297,,,,36.11666666666667
YDR317W,chrIV,HIM1,0,0,1245,0.0,0.351004016064257,0.95,0.160110238129354,0.0,33.02
YDR318W,chrIV,MCM21,0,0,1107,0.0,0.3532068654019873,4.28,,0.0,31.73
YDR319C,chrIV,YFT2,0,0,825,0.0,0.3563636363636364,1.83,,0.0,33.0
YDR320C,chrIV,SWA2,0,0,2007,0.0,0.3846537120079721,19.6,0.8325732382726408,0.0,31.39
YDR320C-A,chrIV,DAD4,0,0,219,0.0,0.410958904109589,9.09,5.283637858268697,1.0,30.34
YDR320W-B,chrIV,YDR320W-B,0,0,138,0.0,0.3478260869565217,,,,29.58
YDR321W,chrIV,ASP1,0,0,1146,0.0,0.4083769633507853,118.0,4.899373286758228,0.0,29.58
YDR322C-A,chrIV,TIM11,0,0,291,0.0,0.3986254295532646,121.0,2.337609476688573,0.0,29.41
YDR322W,chrIV,MRPL35,0,0,1104,0.0,0.3813405797101449,29.8,1.537058286041802,0.0,30.75
YDR323C,chrIV,PEP7,0,0,1548,0.0,0.3695090439276486,3.3,0.2561763810069664,0.0,30.17
YDR324C,chrIV,UTP4,0,0,2331,0.0,0.3672243672243672,41.8,2.657829952947268,1.0,30.38
YDR325W,chrIV,YCG1,0,0,3108,0.0,0.3664736164736165,6.96,0.2561763810069664,1.0,32.09
YDR326C,chrIV,YSP2,0,0,4317,0.0,0.3648366921473245,7.12,0.0960661428776124,0.0,32.1
YDR327W,chrIV,YDR327W,0,0,327,0.0,0.4587155963302752,0.418,,1.0,30.4
YDR328C,chrIV,SKP1,0,0,585,0.0,0.4752136752136752,138.0,,1.0,30.9
YDR329C,chrIV,PEX3,0,0,1326,0.0,0.4147812971342383,8.47,1.9213228575522483,0.0,31.32
YDR330W,chrIV,UBX5,0,0,1503,0.0,0.4244843646041251,20.2,1.665146476545282,0.0,31.46
YDR331W,chrIV,GPI8,0,0,1236,0.0,0.3818770226537217,10.8,1.1527937145313487,1.0,30.75
YDR332W,chrIV,IRC3,0,0,2070,0.0,0.3642512077294686,1.38,1.3769480479124443,0.0,30.17
YDR333C,chrIV,RQC1,0,0,2172,0.0,0.3766114180478821,15.1,2.209521286185085,0.0,29.57
YDR334W,chrIV,SWR1,0,0,4545,0.0,0.3808580858085809,5.68,0.7044850477691579,0.0,27.49
YDR335W,chrIV,MSN5,0,0,3675,0.0,0.3676190476190476,23.8,4.419042572370174,0.0,25.03
YDR336W,chrIV,YDR336W,0,0,945,0.0,0.3671957671957672,0.551,0.960661428776124,0.0,23.78
YDR337W,chrIV,MRPS28,1,1,861,0.0011614401858304,0.3879210220673635,25.9,1.408970095538315,0.0,23.36
YDR338C,chrIV,YDR338C,0,0,2088,0.0,0.4056513409961685,2.39,0.224154333381095,0.0,23.22
YDR339C,chrIV,FCF1,0,0,570,0.0,0.387719298245614,33.5,3.20220476258707,1.0,22.6
YDR340W,chrIV,YDR340W,0,0,303,0.0,0.3432343234323432,0.768,,0.0,21.25
YDR341C,chrIV,YDR341C,0,0,1824,0.0,0.3870614035087719,446.0,5.860034715534351,1.0,18.95
YDR342C,chrIV,HXT7,0,0,1713,0.0,0.4138937536485698,71.9,,,20.365
YDR343C,chrIV,HXT6,0,0,1713,0.0,0.4133099824868651,140.0,,,17.83
YDR344C,chrIV,YDR344C,0,0,444,0.0,0.4189189189189189,1.78,0.0640440952517416,0.0,17.57
YDR345C,chrIV,HXT3,1,1,1704,0.0005868544600938,0.4055164319248826,235.0,14.730141907900611,0.0,17.89
YDR346C,chrIV,SVF1,0,0,1446,0.0,0.3941908713692946,266.0,5.507792191649788,0.0,17.63
YDR347W,chrIV,MRP1,0,0,966,0.0,0.4140786749482402,65.1,3.20220476258707,0.0,17.43
YDR348C,chrIV,PAL1,0,0,1500,0.0,0.4253333333333333,44.1,2.593785857695526,0.0,19.03
YDR349C,chrIV,YPS7,0,0,1791,0.0,0.4103852596314908,5.27,4.258932334240817,0.0,19.41
YDR350C,chrIV,ATP22,0,0,2055,0.0,0.3654501216545012,1.86,0.7044850477691579,0.0,21.81
YDR351W,chrIV,SBE2,0,0,2595,0.0,0.371868978805395,4.59,1.216837809783094,0.0,23.25
YDR352W,chrIV,YPQ2,0,0,954,0.0,0.4150943396226415,12.6,0.6084189048915472,0.0,24.15
YDR353W,chrIV,TRR1,0,0,960,0.0,0.45625,1501.0,16.555398622575158,1.0,25.68
YDR354C-A,chrIV,YDR354C-A,0,0,144,0.0,0.4236111111111111,0.462,,,26.79
YDR354W,chrIV,TRP4,1,1,1143,0.0008748906386701,0.4243219597550306,53.1,2.8499622387025063,0.0,26.79
YDR355C,chrIV,YDR355C,0,0,303,0.0,0.4191419141914191,0.661,,1.0,26.98
YDR356W,chrIV,SPC110,0,0,2835,0.0,0.3425044091710758,21.0,0.4803307143880623,1.0,27.35
YDR357C,chrIV,CNL1,0,0,369,0.0,0.3550135501355013,4.26,3.938711857982111,0.0,28.16
YDR358W,chrIV,GGA1,0,0,1674,0.0,0.3936678614097968,24.9,0.5123527620139329,0.0,29.22
YDR359C,chrIV,EAF1,0,0,2949,0.0,0.4001356391997287,7.02,0.4803307143880623,0.0,29.8
YDR360W,chrIV,OPI7,0,0,435,0.0,0.4275862068965517,0.563,,0.0,30.44
YDR361C,chrIV,BCP1,0,0,852,0.0,0.3697183098591549,115.0,1.7612126194228943,1.0,31.7
YDR362C,chrIV,TFC6,0,0,2019,0.0,0.3972263496780584,9.99,1.0247055240278655,1.0,32.67
YDR363W,chrIV,ESC2,0,0,1371,0.0,0.3683442742523705,4.96,0.6084189048915472,0.0,34.26
YDR363W-A,chrIV,SEM1,0,0,270,0.0,0.374074074074074,75.0,7.140916620569189,0.0,35.54
YDR364C,chrIV,CDC40,0,0,1368,0.0,0.3866959064327485,4.91,0.4803307143880623,0.0,35.79
YDR365C,chrIV,ESF1,1,1,1887,0.0005299417064122,0.3789083200847907,82.9,11.559959192939369,1.0,35.81
YDR365W-A,chrIV,YDR365W-A,0,0,1323,0.0,0.4134542705971277,,,,36.71857142857143
YDR365W-B,chrIV,YDR365W-B,0,0,5268,0.0,0.3861047835990888,,,,37.347142857142856
YDR366C,chrIV,YDR366C,0,0,399,0.0,0.2932330827067669,0.641,,,38.29
YDR367W,chrIV,KEI1,0,0,666,0.0,0.3588588588588589,27.0,4.7392630486288825,1.0,38.29
YDR368W,chrIV,YPR1,1,1,939,0.0010649627263045,0.4014909478168264,343.0,2.113455143307468,0.0,37.92
YDR369C,chrIV,XRS2,0,0,2565,0.0,0.3668615984405458,3.07,0.8325732382726408,0.0,38.01
YDR370C,chrIV,DXO1,0,0,1329,0.0,0.3649360421369451,3.03,2.337609476688573,0.0,37.16
YDR371C-A,chrIV,YDR371C-A,0,0,105,0.0,0.3428571428571428,3.26,,,37.06
YDR371W,chrIV,CTS2,2,1,1536,0.0013020833333333,0.3502604166666667,4.53,3.490403191219927,0.0,37.06
YDR372C,chrIV,VPS74,0,0,1038,0.0,0.3631984585741811,66.3,7.172938668195057,0.0,35.37
YDR373W,chrIV,FRQ1,0,0,573,0.0,0.3787085514834206,20.8,4.194888238989077,1.0,35.03
YDR374C,chrIV,PHO92,0,0,921,0.0,0.3344191096634093,0.712,0.2561763810069664,0.0,37.23
YDR374W-A,chrIV,WIP1,0,0,270,0.0,0.3962962962962963,0.705,1.8252567146746363,,35.06
YDR375C,chrIV,BCS1,0,0,1371,0.0,0.412837345003647,10.7,1.3769480479124443,0.0,33.91
YDR376W,chrIV,ARH1,0,0,1482,0.0,0.3859649122807017,13.0,0.8645952858985118,1.0,32.74
YDR377W,chrIV,ATP17,0,0,306,0.0,0.3986928104575163,77.9,4.835329191506496,0.0,33.31
YDR378C,chrIV,LSM6,0,0,261,0.0,0.4022988505747126,123.0,8.742019001862728,0.0,33.31
YDR379C-A,chrIV,SDH6,0,0,240,0.0,0.3666666666666666,15.1,,0.0,29.71
YDR379W,chrIV,RGA2,0,0,3030,0.0,0.3834983498349835,5.66,,0.0,32.64
YDR380W,chrIV,ARO10,0,0,1908,0.0,0.3862683438155136,119.0,0.3842645715104506,0.0,28.86
YDR381C-A,chrIV,YDR381C-A,0,0,345,0.0,0.3768115942028985,15.9,2.1454771909333403,,27.11
YDR381W,chrIV,YRA1,0,0,681,0.0,0.4434654919236417,826.0,6.884740239562219,1.0,28.51
YDR382W,chrIV,RPP2B,0,0,333,0.0,0.4774774774774775,4154.0,72.43387172971876,0.0,27.05
YDR383C,chrIV,NKP1,0,0,717,0.0,0.3779637377963737,7.32,4.675218953377144,0.0,27.05
YDR384C,chrIV,ATO3,0,0,828,0.0,0.4589371980676328,62.7,1.79323466704876,0.0,27.54
YDR385W,chrIV,EFT2,0,0,2529,0.0,0.4440490312376433,2835.0,,0.0,28.886666666666667
YDR386W,chrIV,MUS81,0,0,1899,0.0,0.3733543970510795,4.63,0.8325732382726408,0.0,28.66
YDR387C,chrIV,YDR387C,0,0,1668,0.0,0.3968824940047961,0.485,1.0887496192796078,0.0,31.6
YDR388W,chrIV,RVS167,0,0,1449,0.0,0.4561766735679779,166.0,5.988122906037853,0.0,31.77
YDR389W,chrIV,SAC7,1,1,1965,0.0005089058524173,0.4005089058524173,10.6,0.7044850477691579,1.0,31.16
YDR390C,chrIV,UBA2,0,0,1911,0.0,0.3725798011512297,36.3,4.899373286758228,1.0,31.78
YDR391C,chrIV,YDR391C,0,0,699,0.0,0.4048640915593705,38.6,2.177499238559215,0.0,32.1
YDR392W,chrIV,SPT3,0,0,1014,0.0,0.4043392504930966,32.6,1.344926000286574,0.0,32.09
YDR393W,chrIV,SHE9,0,0,1371,0.0,0.37490882567469,3.01,1.1848157621572193,0.0,29.85
YDR394W,chrIV,RPT3,0,0,1287,0.0,0.4211344211344211,97.0,6.948784334813964,1.0,30.86
YDR395W,chrIV,SXM1,0,0,2835,0.0,0.3696649029982363,79.7,2.8179401910766355,0.0,30.64
YDR396W,chrIV,YDR396W,0,0,501,0.0,0.405189620758483,,,1.0,29.0
YDR397C,chrIV,NCB2,0,0,441,0.0,0.4353741496598639,67.5,,1.0,29.0
YDR398W,chrIV,UTP5,0,0,1932,0.0,0.4177018633540372,54.6,2.36963152431444,1.0,29.29
YDR399W,chrIV,HPT1,0,0,666,0.0,0.4114114114114114,345.0,9.958856811645816,0.0,27.97
YDR400W,chrIV,URH1,0,0,1023,0.0,0.396871945259042,8.99,1.1207716669054786,0.0,27.75
YDR401W,chrIV,YDR401W,0,0,564,0.0,0.400709219858156,0.884,,0.0,26.54
YDR402C,chrIV,DIT2,0,0,1470,0.0,0.3795918367346939,1.4,,0.0,26.54
YDR403W,chrIV,DIT1,0,0,1611,0.0,0.3718187461204221,0.396,0.1921322857552254,0.0,25.73
YDR404C,chrIV,RPB7,0,0,516,0.0,0.3875968992248062,58.8,3.746579572226871,1.0,25.81
YDR405W,chrIV,MRP20,0,0,792,0.0,0.4772727272727273,44.2,1.6971685241711532,0.0,27.13
YDR406W,chrIV,PDR15,0,0,4590,0.0,0.4124183006535947,15.0,,0.0,27.93
YDR406W-A,chrIV,YDR406W-A,0,0,246,0.0,0.2520325203252032,0.22,,,27.63
YDR407C,chrIV,TRS120,0,0,3870,0.0,0.3643410852713178,4.76,,1.0,27.87
YDR408C,chrIV,ADE8,0,0,645,0.0,0.4790697674418605,91.7,3.970733905607996,0.0,27.43
YDR409W,chrIV,SIZ1,0,0,2715,0.0,0.3930018416206261,4.37,0.5123527620139329,0.0,28.04
YDR410C,chrIV,STE14,0,0,720,0.0,0.3763888888888889,8.05,2.049411048055731,0.0,26.16
YDR411C,chrIV,DFM1,0,0,1026,0.0,0.4405458089668616,27.8,1.4730141907900571,0.0,26.37
YDR412W,chrIV,RRP17,0,0,708,0.0,0.384180790960452,36.8,,1.0,26.52
