locus_tag,gene_name,mutation_count,mutated,CDS_length_bp,mutation_density,gc_content,strand,protein_abundance,rna_level,essential,ori_distance
b1159,mcrA,1,1,831,0.0012033694344163,0.3850782190132371,+,3.38,3.9338400204368233,0.0,0.8298308447078756
b1160,iraM,0,0,321,0.0,0.3426791277258567,-,,2.065925835350835,0.0,0.8302957653869786
b1161,ycgX,0,0,402,0.0,0.3681592039800995,-,0.094,3.559633890801949,0.0,0.830754222849968
b1162,bluR,0,0,729,0.0,0.4897119341563786,-,4.2,7.03469143484068,0.0,0.8310937571364678
b1163,bluF,0,0,1209,0.0,0.4367245657568238,-,2.05,4.72693388296732,0.0,0.8316004732797719
b1164,ycgZ,0,0,234,0.0,0.4230769230769231,+,0.164,4.914484545909491,0.0,0.8320477278348313
b1165,ymgA,0,0,270,0.0,0.374074074074074,+,2.35,4.380155497473569,0.0,0.8321756995138799
b1166,ariR,0,0,264,0.0,0.3522727272727273,+,,4.194838182025336,0.0,0.832304102074003
b1167,ymgC,0,0,246,0.0,0.3577235772357723,+,,3.646086552736161,0.0,0.8324635280714711
b1168,ycgG,0,0,1521,0.0,0.4464168310322156,+,0.145,1.626377983448121,0.0,0.832987910338819
b1171,ymgD,0,0,327,0.0,0.45565749235474,-,15.2,4.985574862837945,0.0,0.8348751694439824
b1172,ymgG,0,0,342,0.0,0.5263157894736842,-,0.2,4.913858154976013,0.0,0.8350246851767431
b1174,minE,0,0,264,0.0,0.4393939393939394,-,927.0,8.457181886490167,0.0,0.8357123713712273
b1175,minD,0,0,810,0.0,0.5012345679012346,-,1024.0,8.86246578108453,0.0,0.8359463397945387
b1176,minC,0,0,693,0.0,0.5108225108225108,-,36.2,8.124535639099602,0.0,0.8362811343892218
b1177,ycgJ,0,0,366,0.0,0.4234972677595628,+,44.6,6.836101760528303,0.0,0.8367344212793204
b1178,pliG,0,0,399,0.0,0.4335839598997493,-,272.0,6.938521946659546,0.0,0.8369442603624744
b1179,ycgL,0,0,291,0.0,0.4432989690721649,+,133.0,7.673567651225275,0.0,0.8371980493152007
b1180,ycgM,0,0,657,0.0,0.5220700152207002,+,64.2,6.969111430656862,0.0,0.8374341721438833
b1181,ycgN,0,0,459,0.0,0.477124183006536,+,0.507,6.219597477582258,0.0,0.837708643388173
b1182,hlyE,0,0,909,0.0,0.4114411441144114,-,14.7,2.64749809413744,0.0,0.8380934201874677
b1183,umuD,0,0,417,0.0,0.4820143884892086,+,,4.062633202703217,0.0,0.838540674742527
b1184,umuC,0,0,1266,0.0,0.5110584518167457,+,0.064,3.23664305294758,0.0,0.8389043383691841
b1185,dsbB,0,0,528,0.0,0.5303030303030303,-,26.5,6.720558860720838,0.0,0.8393115209843391
b1186,nhaB,0,0,1539,0.0,0.5289148797920727,-,39.0,6.258387681474456,0.0,0.8398203915330146
b1187,fadR,0,0,717,0.0,0.5146443514644351,+,152.0,6.850804826204504,0.0,0.8404025118643104
b1188,ycgB,0,0,1530,0.0,0.4993464052287582,-,31.6,6.8824082599810295,0.0,0.840910089769763
b1189,dadA,0,0,1296,0.0,0.5640432098765432,+,99.6,6.316149728867424,0.0,0.8416619772443087
b1190,dadX,0,0,1068,0.0,0.5814606741573034,+,26.3,5.654659387343179,0.0,0.8421764492469491
b1191,cvrA,0,0,1734,0.0,0.5242214532871973,-,11.6,5.107458976055829,0.0,0.8429472954887614
b1192,ldcA,0,0,912,0.0,0.5317982456140351,-,22.7,5.714928014840652,0.0,0.8435591466141796
b1193,emtA,1,1,609,0.0016420361247947,0.5221674876847291,+,6.5,6.652176778229975,0.0,0.8439305661001729
b1194,ycgR,0,0,732,0.0,0.5081967213114754,-,41.4,3.5337077327949653,0.0,0.8442214108252838
b1195,ymgE,0,0,252,0.0,0.5396825396825397,+,7.0,5.684055493816119,0.0,0.8445208731718793
b1196,ycgY,0,0,438,0.0,0.4155251141552511,+,0.538,2.777659294826678,0.0,0.8447470857358544
b1197,treA,0,0,1695,0.0,0.5238938053097345,-,350.0,5.141384332097652,0.0,0.8452413063280056
b1198,dhaM,0,0,1416,0.0,0.5028248587570622,-,53.4,6.677695101354203,0.0,0.846050500985425
b1199,dhaL,0,0,630,0.0,0.5380952380952381,-,166.0,6.666836187889058,0.0,0.8464968937783358
b1200,dhaK,0,0,1068,0.0,0.5318352059925093,-,365.0,6.922461267103064,0.0,0.8468683132643292
b1201,dhaR,0,0,1917,0.0,0.514866979655712,+,0.229,3.829192766630592,0.0,0.8476102904741674
b1202,ycgV,1,1,2865,0.000349040139616,0.4984293193717277,-,0.049,3.28607101414368,0.0,0.8486844769922433
b1203,ychF,0,0,1089,0.0,0.5114784205693297,-,324.0,7.526797579384357,0.0,0.8498685381842499
b1204,pth,0,0,582,0.0,0.5,-,73.0,6.52099242902661,1.0,0.8502800296101474
b1205,ychH,0,0,276,0.0,0.5362318840579711,+,81.4,7.242081896826655,0.0,0.8505855242917824
b1206,dauA,0,0,1677,0.0,0.5474060822898033,-,17.2,4.3139240325058665,0.0,0.8510306244414704
b1207,prs,0,0,945,0.0,0.526984126984127,-,953.0,9.398185260563864,1.0,0.851650231426225
b1208,ispE,0,0,849,0.0,0.535924617196702,-,14.7,8.189490769436862,1.0,0.852102656554175
b1209,lolB,0,0,621,0.0,0.5169082125603864,-,85.5,7.250749105730441,1.0,0.8524202159058887
b1210,hemA,1,1,1254,0.0007974481658692,0.543859649122807,+,8.58,6.407036273537096,1.0,0.8529174526655596
b1211,prfA,0,0,1080,0.0,0.5314814814814814,+,27.7,6.021873862761025,1.0,0.8534392496464621
b1212,prmC,1,1,831,0.0012033694344163,0.5523465703971119,+,0.661,4.63565487776208,1.0,0.853851602834508
b1213,ychQ,0,0,390,0.0,0.4794871794871795,+,0.278,4.97513354149382,0.0,0.8541144402897933
b1214,ychA,0,0,807,0.0,0.4659231722428748,+,2.12,7.269987247134875,0.0,0.8543746924586333
b1215,kdsA,0,0,852,0.0,0.5176056338028169,+,1171.0,8.530609639652027,1.0,0.854748697231072
b1216,chaA,0,0,1098,0.0,0.48816029143898,-,2.03,6.32888885050327,0.0,0.855915092299035
b1217,chaB,0,0,228,0.0,0.4605263157894737,+,130.0,6.40753730336098,0.0,0.8563179661034477
b1218,chaC,0,0,693,0.0,0.5483405483405484,+,3.63,6.388482395741636,0.0,0.8565851123694753
b1219,ychN,0,0,351,0.0,0.5213675213675214,-,846.0,7.513663789341997,0.0,0.8568298528196426
b1220,ychO,0,0,1392,0.0,0.5064655172413793,+,0.072,4.417175071846443,0.0,0.857286155877261
b1221,narL,0,0,648,0.0,0.5185185185185185,-,345.0,6.804004003617161,0.0,0.8577269472162067
b1222,narX,0,0,1794,0.0,0.5345596432552955,-,1.58,5.297292896646318,,0.8582508986024803
b1223,narK,0,0,1389,0.0,0.5377969762419006,+,6.18,2.8105024601997664,0.0,0.8590833608379086
b1224,narG,0,0,3741,0.0,0.549585672280139,+,38.9,3.705598556906657,0.0,0.8604117671897851
b1225,narH,0,0,1536,0.0,0.5377604166666666,+,41.7,3.7704458214875207,0.0,0.8615484314636255
b1226,narJ,0,0,708,0.0,0.5663841807909604,+,1.45,3.389451087446448,0.0,0.8620314491478465
b1227,narI,0,0,675,0.0,0.5614814814814815,+,2.57,3.6073689838439664,0.0,0.8623300497322935
b1229,tpr,0,0,87,0.0,0.6551724137931034,-,,,0.0,0.8627368014663744
b1232,purU,0,0,840,0.0,0.4738095238095238,-,284.0,8.190354908864053,0.0,0.8631987059779579
b1233,ychJ,0,0,456,0.0,0.4671052631578947,-,5.74,7.106565614764203,0.0,0.8635003227299246
b1234,rssA,0,0,903,0.0,0.5027685492801772,+,8.47,6.871282494891199,0.0,0.8638424423028698
b1235,rssB,0,0,1011,0.0,0.486646884272997,+,4.77,6.595093867340251,0.0,0.8642952983118941
b1236,galU,0,0,906,0.0,0.4713024282560706,+,553.0,8.502735406184343,0.0,0.8647964130012332
b1237,hns,0,0,411,0.0,0.4695863746958637,-,8214.0,11.772323705420687,0.0,0.8651428413849207
b1238,tdk,0,0,615,0.0,0.424390243902439,+,17.5,6.202349061738966,0.0,0.8656254281880675
b1241,adhE,1,1,2673,0.0003741114852225,0.5069210624766181,-,2664.0,9.911475319779123,0.0,0.8668956655949218
b1242,ychE,0,0,645,0.0,0.4806201550387597,+,2.28,3.945512427055023,0.0,0.8678168893316431
b1243,oppA,0,0,1629,0.0,0.478207489257213,+,2022.0,10.031161361757444,0.0,0.8686256531079882
b1244,oppB,1,1,918,0.0010893246187363,0.457516339869281,+,41.8,7.221949410457636,0.0,0.8692125131311007
b1245,oppC,0,0,906,0.0,0.5253863134657837,+,44.1,6.881443729972107,0.0,0.8696128016490681
b1246,oppD,0,0,1011,0.0,0.5182987141444114,+,48.5,7.144895433672327,0.0,0.8700316180532276
b1247,oppF,0,0,1002,0.0,0.5169660678642715,+,63.1,7.451050877805674,0.0,0.8704650844139112
b1248,yciU,0,0,327,0.0,0.4770642201834862,-,12.4,7.541283669225435,0.0,0.8707748879062885
b1249,clsA,0,0,1458,0.0,0.5178326474622771,-,14.6,6.802067506565308,0.0,0.8711756073053301
b1250,kch,0,0,1251,0.0,0.4236610711430855,-,16.0,5.12643196452314,0.0,0.8719197389205395
b1251,yciI,0,0,294,0.0,0.4897959183673469,-,1078.0,8.640245985954598,0.0,0.8723829360753456
b1252,tonB,0,0,717,0.0,0.5467224546722455,+,58.8,7.832401202123375,0.0,0.8726979101406137
b1253,yciA,0,0,396,0.0,0.4873737373737373,-,21.0,6.302295906751602,0.0,0.8729560079040825
b1254,yciB,0,0,537,0.0,0.4674115456238361,-,0.13,6.730800189818113,0.0,0.873202902759621
b1255,yciC,1,1,741,0.0013495276653171,0.49527665317139,-,29.3,6.396438583648959,0.0,0.8734920239604348
b1256,ompW,0,0,636,0.0,0.5031446540880503,+,151.0,4.666858891631842,0.0,0.8739435873262364
b1257,yciE,0,0,504,0.0,0.4087301587301587,-,330.0,5.403993156193281,0.0,0.874215904165155
b1258,yciF,0,0,498,0.0,0.431726907630522,-,405.0,4.936097396436616,0.0,0.8744524578749118
b1259,yciG,0,0,177,0.0,0.5141242937853108,-,504.0,6.393297416385178,0.0,0.874635582331463
b1260,trpA,0,0,804,0.0,0.5373134328358209,-,928.0,8.61033048949392,0.0,0.8750121723903472
b1261,trpB,0,0,1191,0.0,0.5474391267842149,-,892.0,8.212140136261358,0.0,0.8754426225835112
b1262,trpC,0,0,1356,0.0,0.5294985250737463,-,251.0,7.4128175907524785,0.0,0.87599759740713
b1263,trpD,0,0,1593,0.0,0.5649717514124294,-,275.0,7.268304795889503,0.0,0.8766353013970026
b1264,trpE,1,1,1560,0.0006410256410256,0.5442307692307692,-,211.0,7.588125740806593,0.0,0.8773156626132248
b1265,trpL,0,0,42,0.0,0.4523809523809524,-,,,0.0,0.8777013011746679
b1266,yciV,0,0,879,0.0,0.5415244596131968,+,9.12,6.224304120426946,0.0,0.877959829819211
b1267,yciO,0,0,618,0.0,0.4838187702265372,+,293.0,7.093548912156753,0.0,0.8782821288627412
b1268,yciQ,1,1,1893,0.0005282620179609,0.4706814580031696,+,1.32,3.4474441434208054,0.0,0.8788358110431372
b1269,rluB,0,0,873,0.0,0.5395189003436426,+,72.6,7.149499112297031,0.0,0.8795234972376215
b1270,btuR,0,0,588,0.0,0.5051020408163265,-,45.2,5.78101630882748,0.0,0.8798565683080076
b1271,yciK,0,0,756,0.0,0.5251322751322751,-,34.7,6.018608066209684,0.0,0.8801456895088214
b1272,sohB,0,0,1047,0.0,0.5071633237822349,+,103.0,7.064432749790989,0.0,0.880629568955191
b1273,yciN,0,0,249,0.0,0.4779116465863454,-,397.0,7.538912438148088,0.0,0.8809251533721184
b1274,topA,0,0,2595,0.0,0.5183044315992292,+,139.0,7.672991347441852,1.0,0.8817024628300442
b1275,cysB,0,0,972,0.0,0.4845679012345679,+,101.0,7.081805053749521,0.0,0.8825625014542237
b1276,acnA,1,1,2673,0.0003741114852225,0.5297418630751964,+,456.0,7.082398596854212,0.0,0.8837801713700209
b1277,ribA,0,0,588,0.0,0.5034013605442177,-,74.4,7.246179134451411,1.0,0.8845113765530032
b1278,pgpB,1,1,762,0.0013123359580052,0.5078740157480315,+,5.9,5.563221265759092,0.0,0.8848763328228829
b1279,yciS,0,0,306,0.0,0.5065359477124183,+,136.0,7.428335585191214,0.0,0.8851714863587361
b1280,yciM,0,0,1167,0.0,0.5201371036846615,+,13.3,6.234829488631312,0.0,0.8854924927590435
b1281,pyrF,0,0,735,0.0,0.5306122448979592,+,88.5,6.7171144615297536,0.0,0.8859867133511948
b1282,yciH,0,0,324,0.0,0.5030864197530864,+,36.8,6.034087727531619,0.0,0.8862159420826895
b1283,osmB,0,0,216,0.0,0.5277777777777778,-,340.0,8.194089451939623,0.0,0.8863874327502363
b1284,yciT,0,0,747,0.0,0.4899598393574297,-,64.6,6.692154476861987,0.0,0.8867114553180635
b1285,gmr,0,0,1983,0.0,0.4856278366111952,-,1.12,5.490670375771884,0.0,0.887477561868059
b1286,rnb,0,0,1932,0.0,0.5331262939958592,-,192.0,7.96586930272935,0.0,0.8884237767070862
b1287,yciW,0,0,1125,0.0,0.5093333333333333,-,5.58,6.262599790876687,0.0,0.8891123246637188
b1288,fabI,0,0,786,0.0,0.5343511450381679,-,1806.0,9.98697233375536,1.0,0.8895871556075294
b1289,ycjD,0,0,351,0.0,0.4985754985754986,-,0.055,3.4511455957866297,0.0,0.8899913220551648
b1290,sapF,0,0,804,0.0,0.513681592039801,-,3.74,5.291149938483573,0.0,0.8902705329912712
b1291,sapD,0,0,990,0.0,0.5141414141414141,-,2.19,5.8050008203108,0.0,0.8906587568391598
b1292,sapC,0,0,888,0.0,0.5709459459459459,-,3.21,4.559340324412937,0.0,0.891064215930018
b1293,sapB,0,0,963,0.0,0.5150571131879543,-,2.02,4.838377603140367,0.0,0.8914580412318718
b1294,sapA,0,0,1641,0.0,0.5429616087751371,-,8.48,5.558500331181549,0.0,0.8920186175094557
b1295,ymjA,0,0,243,0.0,0.4897119341563786,-,42.3,6.188116013776932,0.0,0.8925602350197731
b1296,puuP,0,0,1383,0.0,0.5343456254519161,-,,3.781805524427071,0.0,0.8929691411592252
b1297,puuA,0,0,1416,0.0,0.5360169491525424,-,0.907,5.946004556160253,0.0,0.8937037933908014
b1298,puuD,0,0,762,0.0,0.5236220472440944,+,6.9,5.435114112617478,0.0,0.8942652314305338
b1299,puuR,0,0,555,0.0,0.5117117117117117,+,15.2,5.889155664382413,0.0,0.8945612467285354
b1300,puuC,1,1,1485,0.0006734006734006,0.5737373737373738,+,2.37,4.483506035002637,0.0,0.8951200994818225
b1301,puuB,0,0,1278,0.0,0.5837245696400626,+,0.044,3.9092785341961473,0.0,0.8957173006507166
b1302,puuE,0,0,1263,0.0,0.5779889152810768,+,1.14,3.700329097374252,0.0,0.8962817548579687
b1303,pspF,0,0,975,0.0,0.517948717948718,-,2.84,4.318269007561551,0.0,0.8968164782710983
b1304,pspA,0,0,666,0.0,0.4954954954954955,+,893.0,6.705103654208464,0.0,0.8972430505345942
b1305,pspB,0,0,222,0.0,0.481981981981982,+,129.0,5.124232374394806,0.0,0.8974584910717133
b1306,pspC,1,1,357,0.0028011204481792,0.5042016806722689,+,17.8,5.264627193784336,0.0,0.8975838774643166
b1307,pspD,0,0,219,0.0,0.547945205479452,+,72.6,4.592775195433067,0.0,0.8977127109055139
b1308,pspE,0,0,312,0.0,0.5128205128205128,+,495.0,6.923115048182944,0.0,0.8978605031139775
b1309,ycjM,0,0,1677,0.0,0.4394752534287418,+,0.21,0.9683644983447786,0.0,0.8983814383327315
b1310,ycjN,0,0,1290,0.0,0.5015503875968992,+,0.708,0.6541877312892591,0.0,0.8990277599440889
b1311,ycjO,0,0,879,0.0,0.5381114903299203,+,,0.7561298359180579,0.0,0.8995047452932706
b1312,ycjP,0,0,840,0.0,0.5297619047619048,+,0.218,1.197414474145064,0.0,0.8998705633252988
b1313,ycjQ,0,0,1050,0.0,0.559047619047619,+,0.427,1.9115971083878025,0.0,0.9002919650159038
b1314,ycjR,1,1,786,0.0012722646310432,0.5381679389312977,+,4.17,2.038587007254966,0.0,0.9006965623446135
b1315,ycjS,0,0,1053,0.0,0.5479582146248813,+,0.921,1.96418211192634,0.0,0.9010977126247293
b1316,ycjT,0,0,2265,0.0,0.5377483443708609,+,0.388,1.6701916016347096,0.0,0.9018121134458162
b1317,ycjU,0,0,657,0.0,0.5662100456621004,+,1.91,0.7152030054030307,0.0,0.9024411998142041
b1319,ompG,0,0,903,0.0,0.4994462901439646,+,0.609,0.7094850768821315,0.0,0.9032693532388899
b1320,ycjW,0,0,996,0.0,0.4558232931726907,-,3.83,4.210655178321372,0.0,0.9037273798208052
b1321,ycjX,0,0,1395,0.0,0.5448028673835126,+,28.2,4.865029138383213,0.0,0.9043103619142495
b1322,ycjF,0,0,1059,0.0,0.5646836638338055,+,26.9,4.6402368680183885,0.0,0.9048386221112655
b1323,tyrR,1,1,1539,0.0006497725795971,0.5224171539961013,+,42.2,6.722680045858675,0.0,0.9054629687878367
b1324,tpx,0,0,504,0.0,0.5158730158730159,-,2937.0,11.13546556433576,0.0,0.9059231497751231
b1325,ycjG,0,0,963,0.0,0.5472481827622014,+,52.5,5.654634290855991,0.0,0.9062911222125226
b1326,mpaA,0,0,726,0.0,0.5495867768595041,-,27.4,6.2900462040107055,0.0,0.9066453064555464
b1327,ycjY,0,0,918,0.0,0.4814814814814814,-,5.81,3.519145651216703,0.0,0.9071446976205886
b1328,ycjZ,0,0,897,0.0,0.4659977703455964,+,0.014,4.597234426880887,0.0,0.907595830105316
b1329,mppA,0,0,1611,0.0,0.4798261949099938,+,134.0,5.553103507665918,0.0,0.9082822236565774
b1330,ynaI,1,1,1029,0.0009718172983479,0.4334305150631681,-,26.3,5.137064911534098,0.0,0.9088738233715066
b1331,insH1,0,0,1014,0.0,0.5483234714003945,+,0.589,0.7434862314222537,0.0,0.9093814012769591
b1332,ynaJ,0,0,255,0.0,0.4588235294117647,+,,9.044460224248418,0.0,0.9097730721734417
b1333,uspE,0,0,948,0.0,0.5073839662447257,-,798.0,8.425628740374021,0.0,0.9100548683959935
b1334,fnr,0,0,750,0.0,0.5173333333333333,-,209.0,9.131768331848251,0.0,0.9104870421134544
b1335,ogt,0,0,513,0.0,0.5341130604288499,-,23.2,5.345840348568459,0.0,0.9108438116429237
b1336,abgT,0,0,1524,0.0,0.4934383202099737,-,0.428,1.7803042113353618,0.0,0.9112884809115376
b1337,abgB,0,0,1443,0.0,0.5266805266805267,-,0.462,1.7425715964502022,0.0,0.9119442819065281
b1338,abgA,0,0,1308,0.0,0.5527522935779816,-,0.564,1.531660928421706,0.0,0.9125380360268284
b1339,abgR,0,0,906,0.0,0.4977924944812362,+,1.12,3.417480766408008,0.0,0.9130917182072245
b1340,smrA,0,0,561,0.0,0.5436720142602496,+,6.22,5.495895114440913,0.0,0.9135506065512882
b1341,ydaM,0,0,1230,0.0,0.4780487804878048,-,16.8,5.88378981235492,0.0,0.9139465862585131
b1342,ydaN,0,0,981,0.0,0.5208970438328236,+,20.4,5.7246305200771,0.0,0.9145334462816256
b1343,dbpA,1,1,1371,0.0007293946024799,0.5207877461706784,+,1.59,4.832165980148974,0.0,0.9152469853405641
b1344,ttcA,0,0,933,0.0,0.487674169346195,-,17.5,6.432328132277828,0.0,0.9157998057588117
b1345,intR,0,0,1233,0.0,0.429845904298459,-,0.178,3.327102188486175,0.0,0.9162897175402206
b1346,ydaQ,0,0,213,0.0,0.4507042253521127,-,,0.7433618766311919,0.0,0.9166029680811918
b1347,rcbA,0,0,207,0.0,0.3526570048309179,-,67.7,1.4231365759336887,0.0,0.9167283544737951
b1348,ralR,0,0,192,0.0,0.4114583333333333,-,,1.2328747658000434,0.0,0.9168123762832716
b1349,recT,0,0,807,0.0,0.473358116480793,-,0.279,2.820289527467591,0.0,0.9170528079226965
b1350,recE,0,0,2598,0.0,0.4946112394149345,-,2.05,1.881071001131061,0.0,0.917784443986753
b1351,racC,0,0,273,0.0,0.3919413919413919,-,0.083,1.0144374841200976,0.0,0.9184475699600056
b1352,kilR,0,0,219,0.0,0.4200913242009132,-,0.9,0.9441212504257274,0.0,0.9186599943296051
b1353,sieB,0,0,486,0.0,0.3724279835390947,+,3.88,2.90855918642676,0.0,0.919003406545773
b1355,ydaG,0,0,132,0.0,0.4772727272727273,-,0.058,1.831374259400821,0.0,0.9192076441749618
b1356,racR,0,0,474,0.0,0.4219409282700422,-,37.8,7.617638608886322,0.0,0.9194722051545441
b1357,ydaS,0,0,294,0.0,0.4353741496598639,+,0.259,2.522219595023429,0.0,0.9196919545024056
b1358,ydaT,0,0,420,0.0,0.5119047619047619,+,,2.4403187948053198,0.0,0.9198565510727646
b1359,ydaU,0,0,855,0.0,0.4807017543859649,+,,2.471559925427073,0.0,0.920137485533168
b1360,ydaV,0,0,744,0.0,0.5295698924731183,+,1.21,2.0917967755381115,0.0,0.9204860683222267
b1361,ydaW,0,0,500,0.0,0.478,+,,2.7860777672247763,0.0,0.9207420116803242
b1362,rzpR,0,0,441,0.0,0.528344671201814,+,,1.179801792384947,0.0,0.9209453875473645
b1363,trkG,0,0,1455,0.0,0.3814432989690721,+,,4.3736305935317,0.0,0.9214141861561358
b1365,ynaK,0,0,261,0.0,0.4865900383141762,+,0.453,2.167914723962007,0.0,0.9218442054682255
b1366,ydaY,0,0,450,0.0,0.4911111111111111,+,,2.0048273195810355,0.0,0.9219941520820605
b1368,ynaA,0,0,933,0.0,0.4608788853161844,+,,2.5931740907620235,0.0,0.9224526095450499
b1370,insH1,0,0,978,0.0,0.556237218813906,-,0.447,4.158006019014858,0.0,0.9230196490387474
b1372,stfR,0,0,3360,0.0,0.5339285714285714,+,1.45,1.9306704333529223,0.0,0.9240942664378975
b1373,tfaR,0,0,573,0.0,0.4816753926701571,+,0.224,0.0989462272252464,0.0,0.9249422403919983
b1374,pinR,0,0,588,0.0,0.4489795918367347,-,5.34,3.807063127255373,0.0,0.9252356704035546
b1375,ynaE,0,0,231,0.0,0.3636363636363636,-,2.91,4.108683163263327,0.0,0.9255493518256
b1376,uspF,0,0,432,0.0,0.4861111111111111,-,1506.0,7.6420830170926575,0.0,0.9261073428167386
b1377,ompN,0,0,1131,0.0,0.4677276746242264,-,122.0,1.4026946343271796,0.0,0.9265054769293346
b1378,ydbK,1,1,3522,0.0002839295854628,0.5329358319136854,-,27.8,6.444602013029273,0.0,0.9276671323054809
b1379,hslJ,0,0,420,0.0,0.4714285714285714,-,20.2,5.591463300951588,0.0,0.9287486438018189
b1380,ldhA,0,0,987,0.0,0.502532928064843,-,311.0,5.465710282662939,0.0,0.9291002427583972
b1381,ydbH,1,1,2637,0.0003792188092529,0.521425862722791,+,2.45,4.297397677780796,0.0,0.9299714842905069
b1382,ynbE,0,0,183,0.0,0.4316939890710382,+,43.1,4.467441741110626,0.0,0.9305785957241086
b1383,ydbL,0,0,324,0.0,0.4537037037037037,+,5.7,5.210617065124103,0.0,0.9306923483277074
b1384,feaR,0,0,903,0.0,0.4872646733111849,-,1.54,3.437917148090251,0.0,0.931031451733133
b1385,feaB,0,0,1497,0.0,0.5350701402805611,+,1.08,4.046417552751275,0.0,0.9316510587178876
b1386,tynA,0,0,2271,0.0,0.5063848524878908,-,0.213,2.2373574204760724,0.0,0.9324886915262066
b1387,paaZ,0,0,2043,0.0,0.5428291727851199,-,1.17,1.1128231430401216,0.0,0.9335258222718981
b1388,paaA,0,0,927,0.0,0.52319309600863,+,5.54,0.9945418967281456,0.0,0.9342893435354481
b1389,paaB,0,0,285,0.0,0.4982456140350877,+,,1.173464982089908,0.0,0.9345564898014759
b1390,paaC,0,0,744,0.0,0.532258064516129,+,2.11,1.1373344777536898,0.0,0.9347831332465252
b1391,paaD,0,0,495,0.0,0.5595959595959596,+,0.07,1.2332733754375436,0.0,0.9350571736097407
b1392,paaE,0,0,1068,0.0,0.5337078651685393,+,1.01,1.7212659031984383,0.0,0.9353984314205374
b1393,paaF,0,0,765,0.0,0.5477124183006536,+,2.68,1.2645128210777163,0.0,0.9357926876034653
b1394,paaG,0,0,786,0.0,0.5458015267175572,+,0.818,1.281035407583052,0.0,0.9361279130792226
b1395,paaH,0,0,1425,0.0,0.5333333333333333,+,,1.91743419130611,0.0,0.9366057601905529
b1396,paaI,0,0,420,0.0,0.5166666666666667,+,0.025,2.199631857089673,0.0,0.9370000163734808
b1397,paaJ,0,0,1203,0.0,0.5602660016625104,+,0.124,3.518877344226609,0.0,0.9373503226868365
b1398,paaK,0,0,1311,0.0,0.5186880244088482,+,2.31,3.566419733863268,0.0,0.9379044357483068
b1399,paaX,0,0,948,0.0,0.5042194092827004,+,6.43,5.291689070091655,0.0,0.9384357121128426
b1400,paaY,0,0,588,0.0,0.5085034013605442,+,69.3,5.632617789877391,0.0,0.9387597346806698
b1402,insD1,0,0,903,0.0,0.5514950166112956,-,2.86,5.426465094743942,0.0,0.940313922715447
b1403,insC1,0,0,363,0.0,0.5344352617079889,-,0.649,6.212279892999479,0.0,0.9405694351924703
b1404,insI1,0,0,1149,0.0,0.4586597040905135,+,1.33,1.4498759864073598,0.0,0.9409860971912586
b1406,ydbC,0,0,858,0.0,0.5326340326340326,+,454.0,4.976880766655745,0.0,0.9430189940995146
b1407,ydbD,0,0,2304,0.0,0.4348958333333333,+,0.667,1.6221898657864362,0.0,0.9437282243477106
b1408,ynbA,0,0,603,0.0,0.4676616915422885,+,0.148,0.4495724096410636,0.0,0.944428836974422
b1409,ynbB,0,0,894,0.0,0.436241610738255,+,,0.313492691651233,0.0,0.9447524286611749
b1410,ynbC,0,0,1755,0.0,0.5094017094017094,+,0.538,2.2991205372874988,0.0,0.9453306710628027
b1411,ynbD,0,0,1290,0.0,0.5069767441860465,+,,2.962188817641406,0.0,0.9459937970360552
b1412,azoR,0,0,603,0.0,0.5223880597014925,-,256.0,6.672695165889235,0.0,0.9464255398724419
b1413,hrpA,0,0,3900,0.0,0.5348717948717949,+,10.9,5.887153645771333,0.0,0.9474833529096968
b1414,ydcF,0,0,798,0.0,0.5137844611528822,+,278.0,6.3244374774281145,0.0,0.9486135539674236
